"","Year","Month","Day","air_temp_5m","rain"
"7781",2014,5,27,2.22770833333333,0.4
"7782",2015,5,27,10.4789583333333,3.8
"7783",2016,5,27,4.5025,0
"7784",2017,5,27,3.965125,0
"7785",2018,5,27,0.0863333333333333,0
"7786",2019,5,27,10.6774166666667,0.1
"7787",2020,5,27,6.525,2.4
"7788",2021,5,27,-5.814625,1.4
"7789",2022,5,27,3.07270833333333,0.281
"7790",1989,5,28,9.22083333333333,NA
"7791",1990,5,28,9.42916666666667,0
"7792",1991,5,28,8.12916666666667,3.048
"7793",1992,5,28,1.49583333333333,0
"7794",1993,5,28,NA,0
"7795",1994,5,28,-6.89583333333333,0
"7796",1995,5,28,3.27083333333333,NA
"7797",1996,5,28,5.00416666666667,5.334
"7798",1997,5,28,1.25,0
"7799",1998,5,28,10.6166666666667,0.508
"7800",1999,5,28,3.39583333333333,0
"7801",2000,5,28,0.899625,0
"7802",2001,5,28,1.5625,NA
"7803",2002,5,28,-6.2125,0
"7804",2003,5,28,1.25416666666667,0
"7805",2004,5,28,5.47916666666667,0
"7806",2005,5,28,8.92083333333333,0
"7807",2006,5,28,NA,0
"7808",2007,5,28,0.9625,0
"7809",2008,5,28,-0.445833333333333,0.15
"7810",2009,5,28,-0.29025,0
"7811",2010,5,28,6.400125,0.2
"7812",2011,5,28,11.0844583333333,0
"7813",2012,5,28,2.9205,0
"7814",2013,5,28,4.56425,0.1
"7815",2014,5,28,4.64695833333333,0.3
"7816",2015,5,28,10.9090416666667,8.9
"7817",2016,5,28,5.9735,0
"7818",2017,5,28,6.222875,0
"7819",2018,5,28,3.98266666666667,0
"7820",2019,5,28,7.86629166666667,0.7
"7821",2020,5,28,4.58333333333333,1.3
"7822",2021,5,28,-7.00741666666667,0.4
"7823",2022,5,28,3.46975,0
"7824",1989,5,29,9.77083333333333,NA
"7825",1990,5,29,8.50833333333333,0
"7826",1991,5,29,4.95833333333333,0
"7827",1992,5,29,3.22916666666667,0.254
"7828",1993,5,29,NA,0
"7829",1994,5,29,-8.0375,0
"7830",1995,5,29,3.275,NA
"7831",1996,5,29,8.86666666666667,0.762
"7832",1997,5,29,-4.25416666666667,1.27
"7833",1998,5,29,7.5125,0
"7834",1999,5,29,3.15833333333333,7.366
"7835",2000,5,29,-0.00970833333333333,0
"7836",2001,5,29,3.725,NA
"7837",2002,5,29,-0.9375,0
"7838",2003,5,29,0.304166666666667,0
"7839",2004,5,29,5.39583333333333,0
"7840",2005,5,29,7.1125,0
"7841",2006,5,29,NA,0
"7842",2007,5,29,4.8,0
"7843",2008,5,29,0.366666666666667,0.76
"7844",2009,5,29,-0.0271666666666667,3.56
"7845",2010,5,29,6.82391666666667,0
"7846",2011,5,29,8.06229166666667,0
"7847",2012,5,29,1.68979166666667,0.9
"7848",2013,5,29,-0.116458333333333,1.7
"7849",2014,5,29,5.95175,0
"7850",2015,5,29,0.0194583333333333,32.2
"7851",2016,5,29,6.56920833333333,0
"7852",2017,5,29,5.114625,0.4
"7853",2018,5,29,7.91954166666667,0
"7854",2019,5,29,5.82629166666667,3.8
"7855",2020,5,29,7.70833333333333,0
"7856",2021,5,29,-4.867,0.1
"7857",2022,5,29,0.10775,0
"7858",1989,5,3,0.525,NA
"7859",1990,5,3,-4.36666666666667,0
"7860",1991,5,3,3.97916666666667,0
"7861",1992,5,3,-25.8708333333333,NA
"7862",1993,5,3,NA,0
"7863",1994,5,3,3.59583333333333,0
"7864",1995,5,3,-0.4125,NA
"7865",1996,5,3,-7.625,NA
"7866",1997,5,3,-2.125,0
"7867",1998,5,3,-14.8875,NA
"7868",1999,5,3,-10.6583333333333,0
"7869",2000,5,3,-11.52625,0
"7870",2001,5,3,-22.1708333333333,NA
"7871",2002,5,3,-14.3041666666667,0
"7872",2003,5,3,-7.20416666666667,0
"7873",2004,5,3,-5.69130434782609,NA
"7874",2005,5,3,-7.375,0
"7875",2006,5,3,-2.925,0
"7876",2007,5,3,-1.29583333333333,0
"7877",2008,5,3,-14.4875,0
"7878",2009,5,3,-5.482,0
"7879",2010,5,3,-5.216125,0
"7880",2011,5,3,-9.79733333333333,0.9
"7881",2012,5,3,-14.167625,0
"7882",2013,5,3,-20.1641666666667,NA
"7883",2014,5,3,5.857,0
"7884",2015,5,3,-1.09158333333333,0
"7885",2016,5,3,-7.87220833333333,0
"7886",2017,5,3,-5.721125,0
"7887",2018,5,3,-7.09141666666667,0
"7888",2019,5,3,-3.13983333333333,0
"7889",2020,5,3,-8.1,0
"7890",2021,5,3,-11.154625,0
"7891",2022,5,3,-9.83125,0
"7892",1989,5,30,12.4166666666667,NA
"7893",1990,5,30,9.6625,0
"7894",1991,5,30,7.31666666666667,0
"7895",1992,5,30,5.67083333333333,0
"7896",1993,5,30,NA,0
"7897",1994,5,30,-6.825,4.318
"7898",1995,5,30,5.5875,NA
"7899",1996,5,30,3.9875,5.588
"7900",1997,5,30,-3.65,4.826
"7901",1998,5,30,11.6083333333333,0
"7902",1999,5,30,1.35833333333333,0
"7903",2000,5,30,2.374,0
"7904",2001,5,30,3.7125,NA
"7905",2002,5,30,5.65833333333333,0
"7906",2003,5,30,1.0125,0
"7907",2004,5,30,9.3,0
"7908",2005,5,30,3.8875,0
"7909",2006,5,30,NA,3.302
"7910",2007,5,30,0.733333333333333,0
"7911",2008,5,30,1.07083333333333,0.37
"7912",2009,5,30,-0.172791666666667,2.2
"7913",2010,5,30,10.7234583333333,0.23
"7914",2011,5,30,7.61216666666667,0
"7915",2012,5,30,8.33879166666667,0
"7916",2013,5,30,-1.243625,1.5
"7917",2014,5,30,7.95045833333333,0
"7918",2015,5,30,2.46741666666667,0
"7919",2016,5,30,11.95625,0
"7920",2017,5,30,1.6085,0.6
"7921",2018,5,30,7.169,0
"7922",2019,5,30,4.68108333333333,0
"7923",2020,5,30,10.7125,0
"7924",2021,5,30,-0.728833333333333,0.1
"7925",2022,5,30,0.640458333333333,0
"7926",1989,5,31,6.29583333333333,NA
"7927",1990,5,31,11.8625,0
"7928",1991,5,31,1.8375,0.254
"7929",1992,5,31,6.08333333333333,0
"7930",1993,5,31,NA,0
"7931",1994,5,31,-4.67916666666667,0
"7932",1995,5,31,5.57083333333333,NA
"7933",1996,5,31,6.30416666666667,0
"7934",1997,5,31,-2.8375,0
"7935",1998,5,31,8.87083333333333,4.572
"7936",1999,5,31,1.05833333333333,4.826
"7937",2000,5,31,3.69620833333333,0
"7938",2001,5,31,-1.06666666666667,NA
"7939",2002,5,31,2.70416666666667,0
"7940",2003,5,31,6.025,2.032
"7941",2004,5,31,10.725,NA
"7942",2005,5,31,0.454166666666667,0
"7943",2006,5,31,NA,0
"7944",2007,5,31,4.40416666666667,0
"7945",2008,5,31,1.85,1.58
"7946",2009,5,31,3.32925,0
"7947",2010,5,31,4.590375,0.81
"7948",2011,5,31,2.81470833333333,2.4
"7949",2012,5,31,8.63616666666667,0.1
"7950",2013,5,31,-0.473708333333333,0.5
"7951",2014,5,31,0.711375,1.5
"7952",2015,5,31,-2.05733333333333,0.9
"7953",2016,5,31,6.321875,0
"7954",2017,5,31,3.077625,0
"7955",2018,5,31,4.97391666666667,0.4
"7956",2019,5,31,6.42108333333333,0
"7957",2020,5,31,9.92083333333333,0
"7958",2021,5,31,-4.04083333333333,0.3
"7959",2022,5,31,5.93966666666667,0
"7960",1989,5,4,-2.1125,NA
"7961",1990,5,4,-4.65833333333333,0
"7962",1991,5,4,3.45833333333333,0
"7963",1992,5,4,-23.2291666666667,NA
"7964",1993,5,4,NA,0
"7965",1994,5,4,0.970833333333333,0.254
"7966",1995,5,4,4.2875,NA
"7967",1996,5,4,-3.49583333333333,NA
"7968",1997,5,4,-4.31666666666667,0
"7969",1998,5,4,-16.4958333333333,NA
"7970",1999,5,4,-14.2916666666667,0
"7971",2000,5,4,-14.7645833333333,3.302
"7972",2001,5,4,-21.3375,NA
"7973",2002,5,4,-7.91666666666667,0
"7974",2003,5,4,-6.4,0
"7975",2004,5,4,-4.9304347826087,NA
"7976",2005,5,4,-9.08333333333333,0
"7977",2006,5,4,-3.13333333333333,0
"7978",2007,5,4,0.304166666666667,0
"7979",2008,5,4,-9.10833333333333,0
"7980",2009,5,4,-6.19825,2.61
"7981",2010,5,4,-6.72033333333333,2.84
"7982",2011,5,4,-10.0741666666667,0
"7983",2012,5,4,-16.9341666666667,0
"7984",2013,5,4,-17.30875,NA
"7985",2014,5,4,0.110166666666667,0.2
"7986",2015,5,4,-4.51129166666667,0.1
"7987",2016,5,4,-7.60795833333333,0
"7988",2017,5,4,-4.46720833333333,0
"7989",2018,5,4,-8.71766666666667,0
"7990",2019,5,4,-3.42495833333333,0
"7991",2020,5,4,-2.74583333333333,0.6
"7992",2021,5,4,-12.205,0
"7993",2022,5,4,-9.71583333333333,0
"7994",1989,5,5,-1.94583333333333,NA
"7995",1990,5,5,-4.7,0
"7996",1991,5,5,4.9625,0
"7997",1992,5,5,-15.8166666666667,NA
"7998",1993,5,5,NA,0
"7999",1994,5,5,-1.71666666666667,0.508
"8000",1995,5,5,2.225,NA
"8001",1996,5,5,0.4625,NA
"8002",1997,5,5,-9.94583333333333,0
"8003",1998,5,5,-13.2458333333333,NA
"8004",1999,5,5,-10.9041666666667,0
"8005",2000,5,5,-8.911,0.254
"8006",2001,5,5,-18.6208333333333,NA
"8007",2002,5,5,-3.22916666666667,0
"8008",2003,5,5,-4.175,0
"8009",2004,5,5,-7.84347826086957,NA
"8010",2005,5,5,-3.325,0
"8011",2006,5,5,-3.65,0
"8012",2007,5,5,-3.28333333333333,0
"8013",2008,5,5,-9.825,0
"8014",2009,5,5,-11.5795833333333,3.2
"8015",2010,5,5,-9.55895833333333,1.01
"8016",2011,5,5,-7.497,0
"8017",2012,5,5,-17.8995833333333,0
"8018",2013,5,5,-13.61625,NA
"8019",2014,5,5,-5.97375,0
"8020",2015,5,5,-10.6816666666667,0.7
"8021",2016,5,5,-4.31370833333333,0
"8022",2017,5,5,-1.51725,0
"8023",2018,5,5,-13.8216666666667,2.3
"8024",2019,5,5,-7.30633333333333,0
"8025",2020,5,5,-0.608333333333333,0
"8026",2021,5,5,-12.4732083333333,0.1
"8027",2022,5,5,-8.971875,0
"8028",1989,5,6,-5.975,NA
"8029",1990,5,6,-2.05416666666667,0
"8030",1991,5,6,1.84166666666667,0
"8031",1992,5,6,-13.4833333333333,NA
"8032",1993,5,6,NA,0
"8033",1994,5,6,-3.4625,0
"8034",1995,5,6,2.38333333333333,NA
"8035",1996,5,6,2.30833333333333,NA
"8036",1997,5,6,-5.21666666666667,0
"8037",1998,5,6,-15.275,NA
"8038",1999,5,6,-6.53333333333333,0
"8039",2000,5,6,-2.81629166666667,0.254
"8040",2001,5,6,-7.12916666666667,NA
"8041",2002,5,6,0.104166666666667,0
"8042",2003,5,6,-11.8708333333333,0
"8043",2004,5,6,-3.98260869565217,NA
"8044",2005,5,6,1.8,0
"8045",2006,5,6,-11.1833333333333,0
"8046",2007,5,6,-11.8791666666667,4.63
"8047",2008,5,6,-4.975,0
"8048",2009,5,6,-11.0606666666667,0.15
"8049",2010,5,6,-6.76566666666667,0
"8050",2011,5,6,-2.01504166666667,NA
"8051",2012,5,6,-18.2654166666667,0
"8052",2013,5,6,-10.6358333333333,NA
"8053",2014,5,6,-1.76870833333333,0
"8054",2015,5,6,-1.43595833333333,0
"8055",2016,5,6,-8.38870833333333,0
"8056",2017,5,6,2.022125,0
"8057",2018,5,6,-4.38058333333333,0
"8058",2019,5,6,-9.7825,0
"8059",2020,5,6,-4.76666666666667,0
"8060",2021,5,6,-13.6858333333333,0.2
"8061",2022,5,6,-5.019125,0
"8062",1989,5,7,-7.2125,NA
"8063",1990,5,7,0.0541666666666667,0
"8064",1991,5,7,7.375,0
"8065",1992,5,7,-9.79166666666667,NA
"8066",1993,5,7,NA,0
"8067",1994,5,7,-1.25416666666667,0
"8068",1995,5,7,5.56666666666667,NA
"8069",1996,5,7,1.18333333333333,NA
"8070",1997,5,7,-0.0458333333333334,0
"8071",1998,5,7,-10.1833333333333,NA
"8072",1999,5,7,-3.50833333333333,0
"8073",2000,5,7,-7.90783333333333,0
"8074",2001,5,7,-5.98333333333333,NA
"8075",2002,5,7,-0.904166666666667,0.254
"8076",2003,5,7,-9.55,0
"8077",2004,5,7,-9.72173913043478,NA
"8078",2005,5,7,2.57083333333333,0
"8079",2006,5,7,-9.8375,0
"8080",2007,5,7,-10.275,0.12
"8081",2008,5,7,-0.2625,0
"8082",2009,5,7,-2.34929166666667,1.15
"8083",2010,5,7,-3.36479166666667,0
"8084",2011,5,7,-12.2195833333333,NA
"8085",2012,5,7,-15.1108333333333,0
"8086",2013,5,7,-8.04375,NA
"8087",2014,5,7,-7.664,0.9
"8088",2015,5,7,2.76004166666667,0
"8089",2016,5,7,-7.225875,0
"8090",2017,5,7,2.22770833333333,0.1
"8091",2018,5,7,-3.56345833333333,0.2
"8092",2019,5,7,-7.08495833333333,0
"8093",2020,5,7,-0.1875,0.3
"8094",2021,5,7,-12.5091666666667,0.2
"8095",2022,5,7,0.0686666666666666,0
"8096",1989,5,8,-11.8916666666667,NA
"8097",1990,5,8,0.883333333333333,0
"8098",1991,5,8,5.92083333333333,0
"8099",1992,5,8,-6.90416666666667,NA
"8100",1993,5,8,NA,0
"8101",1994,5,8,-2.525,0
"8102",1995,5,8,6.4,NA
"8103",1996,5,8,1.05,NA
"8104",1997,5,8,-7.79583333333333,0
"8105",1998,5,8,-0.529166666666667,NA
"8106",1999,5,8,-2.2875,0
"8107",2000,5,8,-14.3391666666667,1.27
"8108",2001,5,8,-10.8416666666667,NA
"8109",2002,5,8,1.425,0
"8110",2003,5,8,-1.29166666666667,0
"8111",2004,5,8,-4.16521739130435,NA
"8112",2005,5,8,3.1,0
"8113",2006,5,8,-7.475,0
"8114",2007,5,8,-8.60416666666667,0
"8115",2008,5,8,-3.4875,0
"8116",2009,5,8,-2.14658333333333,2.07
"8117",2010,5,8,-5.71329166666667,0
"8118",2011,5,8,-10.793,NA
"8119",2012,5,8,-12.8683333333333,0
"8120",2013,5,8,-6.08266666666667,NA
"8121",2014,5,8,-9.36670833333333,0
"8122",2015,5,8,4.35704166666667,0
"8123",2016,5,8,1.54170833333333,0
"8124",2017,5,8,-6.16604166666667,0
"8125",2018,5,8,-1.47775,0
"8126",2019,5,8,-1.85570833333333,0
"8127",2020,5,8,3.49583333333333,0.2
"8128",2021,5,8,-8.38479166666667,0.6
"8129",2022,5,8,-1.99908333333333,0
"8130",1989,5,9,-14.3916666666667,NA
"8131",1990,5,9,2.65833333333333,0
"8132",1991,5,9,4.17916666666667,0
"8133",1992,5,9,-8.49583333333333,NA
"8134",1993,5,9,NA,0
"8135",1994,5,9,-6.88333333333333,0
"8136",1995,5,9,7.94166666666667,NA
"8137",1996,5,9,2.67916666666667,NA
"8138",1997,5,9,-11.5958333333333,0
"8139",1998,5,9,2.29166666666667,NA
"8140",1999,5,9,1.81666666666667,3.048
"8141",2000,5,9,-9.69191666666667,0.762
"8142",2001,5,9,-12.1125,NA
"8143",2002,5,9,1.91666666666667,0.254
"8144",2003,5,9,2.83333333333333,0
"8145",2004,5,9,-2.2304347826087,NA
"8146",2005,5,9,0.545833333333333,0
"8147",2006,5,9,0.170833333333333,1.016
"8148",2007,5,9,-7.375,0
"8149",2008,5,9,-8.05833333333333,0
"8150",2009,5,9,-3.71579166666667,2.1
"8151",2010,5,9,-14.1404166666667,0
"8152",2011,5,9,-12.636125,NA
"8153",2012,5,9,-2.08395833333333,0
"8154",2013,5,9,-4.49345833333333,NA
"8155",2014,5,9,-2.67979166666667,0
"8156",2015,5,9,3.33195833333333,0
"8157",2016,5,9,3.28520833333333,0.1
"8158",2017,5,9,-7.28704166666667,2.7
"8159",2018,5,9,1.554375,0
"8160",2019,5,9,1.28125,0.4
"8161",2020,5,9,5.5125,0
"8162",2021,5,9,-2.59825,0.2
"8163",2022,5,9,-3.547125,0
"8164",1989,6,1,8.025,1.27
"8165",1990,6,1,10.6291666666667,0
"8166",1991,6,1,3.22916666666667,0.762
"8167",1992,6,1,4.86666666666667,0
"8168",1993,6,1,NA,0
"8169",1994,6,1,-0.654166666666667,0
"8170",1995,6,1,1.83333333333333,NA
"8171",1996,6,1,10.6375,3.048
"8172",1997,6,1,-4.94583333333333,0
"8173",1998,6,1,7.05833333333333,0
"8174",1999,6,1,4.88333333333333,0
"8175",2000,6,1,2.46408333333333,0
"8176",2001,6,1,2.5125,NA
"8177",2002,6,1,2.725,0
"8178",2003,6,1,3.64583333333333,0
"8179",2004,6,1,9.46666666666667,NA
"8180",2005,6,1,-1.0125,0
"8181",2006,6,1,NA,0.762
"8182",2007,6,1,9.99166666666667,0.7
"8183",2008,6,1,1.02083333333333,2.24
"8184",2009,6,1,7.44841666666667,0
"8185",2010,6,1,0.2175,10.13
"8186",2011,6,1,0.430875,0
"8187",2012,6,1,2.68283333333333,0
"8188",2013,6,1,4.967625,0
"8189",2014,6,1,1.15358333333333,10.3
"8190",2015,6,1,-2.87829166666667,0
"8191",2016,6,1,-3.18141666666667,0.1
"8192",2017,6,1,4.09995833333333,0
"8193",2018,6,1,4.82104166666667,0
"8194",2019,6,1,6.76083333333333,0
"8195",2020,6,1,6.67916666666667,0.1
"8196",2021,6,1,-4.71575,0.2
"8197",2022,6,1,6.89883333333333,7.025
"8198",1988,6,10,NA,0
"8199",1989,6,10,-0.845833333333333,3.048
"8200",1990,6,10,6.69166666666667,0
"8201",1991,6,10,-2.67916666666667,3.556
"8202",1992,6,10,NA,0
"8203",1993,6,10,NA,3.556
"8204",1994,6,10,14.3916666666667,0
"8205",1995,6,10,9.94166666666667,0.254
"8206",1996,6,10,1.98333333333333,0
"8207",1997,6,10,1.29583333333333,1.27
"8208",1998,6,10,0.558333333333333,1.016
"8209",1999,6,10,11.8416666666667,2.54
"8210",2000,6,10,12.3162916666667,0
"8211",2001,6,10,8.44166666666667,1.016
"8212",2002,6,10,6.075,0
"8213",2003,6,10,10.1625,0
"8214",2004,6,10,6.5875,NA
"8215",2005,6,10,4.775,1.524
"8216",2006,6,10,12.2625,0.254
"8217",2007,6,10,11.675,0
"8218",2008,6,10,4.8625,1.31
"8219",2009,6,10,6.407375,9.93
"8220",2010,6,10,14.0220833333333,0
"8221",2011,6,10,3.74583333333333,0
"8222",2012,6,10,15.7554166666667,1.7
"8223",2013,6,10,3.14983333333333,6.3
"8224",2014,6,10,5.48354166666667,1.6
"8225",2015,6,10,6.77554166666667,5.2
"8226",2016,6,10,-0.0460434782608696,NA
"8227",2017,6,10,3.01583333333333,0.2
"8228",2018,6,10,-4.04995833333333,5.9
"8229",2019,6,10,6.74825,2.9
"8230",2020,6,10,10.25,0
"8231",2021,6,10,8.49866666666667,0.6
"8232",2022,6,10,-2.34691666666667,3.091
"8233",1988,6,11,NA,11.43
"8234",1989,6,11,3.72916666666667,5.842
"8235",1990,6,11,6.9,0
"8236",1991,6,11,1.24583333333333,1.778
"8237",1992,6,11,NA,0
"8238",1993,6,11,NA,0
"8239",1994,6,11,16.0208333333333,0
"8240",1995,6,11,9.25416666666667,7.62
"8241",1996,6,11,5.90833333333333,0.254
"8242",1997,6,11,7.77916666666667,3.302
"8243",1998,6,11,7.91666666666667,0
"8244",1999,6,11,14.8625,0
"8245",2000,6,11,9.42575,0
"8246",2001,6,11,10.5041666666667,4.318
"8247",2002,6,11,2.5875,0
"8248",2003,6,11,6.25,0
"8249",2004,6,11,6.375,NA
"8250",2005,6,11,4.89583333333333,1.016
"8251",2006,6,11,10.5458333333333,0
"8252",2007,6,11,6.35833333333333,0
"8253",2008,6,11,8.77083333333333,8.3
"8254",2009,6,11,6.89541666666667,5.03
"8255",2010,6,11,11.3787083333333,0
"8256",2011,6,11,4.23545833333333,0
"8257",2012,6,11,6.03254166666667,10.7
"8258",2013,6,11,7.74579166666667,1.4
"8259",2014,6,11,4.25416666666667,4
"8260",2015,6,11,-1.00175,2.5
"8261",2016,6,11,10.241375,NA
"8262",2017,6,11,6.06625,0
"8263",2018,6,11,-4.73983333333333,2.1
"8264",2019,6,11,7.373875,0
"8265",2020,6,11,11.6333333333333,0
"8266",2021,6,11,6.64679166666667,2.7
"8267",2022,6,11,-1.08645833333333,0
"8268",1988,6,12,NA,1.524
"8269",1989,6,12,-2.325,1.27
"8270",1990,6,12,10.5541666666667,3.048
"8271",1991,6,12,4.00833333333333,0.508
"8272",1992,6,12,NA,NA
"8273",1993,6,12,NA,0
"8274",1994,6,12,14.3416666666667,1.016
"8275",1995,6,12,5.69583333333333,2.286
"8276",1996,6,12,9.67916666666667,0
"8277",1997,6,12,9.34583333333333,1.778
"8278",1998,6,12,10.225,0
"8279",1999,6,12,18.1375,0.254
"8280",2000,6,12,10.9801666666667,0
"8281",2001,6,12,10.8541666666667,0
"8282",2002,6,12,6.71666666666667,0
"8283",2003,6,12,2.49583333333333,0
"8284",2004,6,12,7.45416666666667,NA
"8285",2005,6,12,5.14166666666667,1.524
"8286",2006,6,12,10.1666666666667,1.016
"8287",2007,6,12,3.25,0.06
"8288",2008,6,12,9.78333333333333,0
"8289",2009,6,12,7.30729166666667,0
"8290",2010,6,12,10.437375,0
"8291",2011,6,12,0.103333333333333,0.1
"8292",2012,6,12,-0.197666666666667,0.6
"8293",2013,6,12,11.8801666666667,0
"8294",2014,6,12,5.98654166666667,0
"8295",2015,6,12,4.24775,0
"8296",2016,6,12,11.4375833333333,NA
"8297",2017,6,12,2.58554166666667,0
"8298",2018,6,12,-1.32595833333333,2.5
"8299",2019,6,12,4.11054166666667,7
"8300",2020,6,12,11.7125,0.7
"8301",2021,6,12,7.545125,1.3
"8302",2022,6,12,3.6185,0
"8303",1988,6,13,NA,0.508
"8304",1989,6,13,1.97916666666667,0.254
"8305",1990,6,13,7.00833333333333,0.762
"8306",1991,6,13,4.87083333333333,5.08
"8307",1992,6,13,NA,NA
"8308",1993,6,13,NA,0.508
"8309",1994,6,13,14.0291666666667,0
"8310",1995,6,13,9.28333333333333,0.508
"8311",1996,6,13,9.91666666666667,0
"8312",1997,6,13,12.25,0.508
"8313",1998,6,13,8.64166666666667,1.778
"8314",1999,6,13,15.9041666666667,0
"8315",2000,6,13,10.7445833333333,0
"8316",2001,6,13,11.0583333333333,0.254
"8317",2002,6,13,6.97083333333333,8.89
"8318",2003,6,13,4.29583333333333,0
"8319",2004,6,13,13.3541666666667,NA
"8320",2005,6,13,9.38333333333333,1.016
"8321",2006,6,13,11.6166666666667,0
"8322",2007,6,13,3.42916666666667,0
"8323",2008,6,13,8.87916666666667,0
"8324",2009,6,13,8.21883333333333,0.2
"8325",2010,6,13,9.435125,0
"8326",2011,6,13,-0.0495833333333333,5.8
"8327",2012,6,13,7.21979166666667,0
"8328",2013,6,13,14.1591666666667,0
"8329",2014,6,13,7.04779166666667,0
"8330",2015,6,13,10.2187916666667,0
"8331",2016,6,13,3.445375,NA
"8332",2017,6,13,7.253,0
"8333",2018,6,13,3.38208333333333,3
"8334",2019,6,13,7.285875,4.4
"8335",2020,6,13,10.6166666666667,0.3
"8336",2021,6,13,9.194875,1.3
"8337",2022,6,13,10.520125,0
"8338",1988,6,14,NA,NA
"8339",1989,6,14,3.03333333333333,0
"8340",1990,6,14,9.7875,0.762
"8341",1991,6,14,5.95333333333333,5.08
"8342",1992,6,14,NA,NA
"8343",1993,6,14,NA,0
"8344",1994,6,14,8.95,0
"8345",1995,6,14,8.12916666666667,1.524
"8346",1996,6,14,13.2458333333333,0
"8347",1997,6,14,8.50416666666667,0.508
"8348",1998,6,14,7.70833333333333,3.302
"8349",1999,6,14,11.5041666666667,0
"8350",2000,6,14,10.3618333333333,0
"8351",2001,6,14,6.875,0
"8352",2002,6,14,5.75,10.414
"8353",2003,6,14,7.74166666666667,0
"8354",2004,6,14,14.6708333333333,NA
"8355",2005,6,14,12.6708333333333,0
"8356",2006,6,14,10.0375,13.462
"8357",2007,6,14,10.3,0.09
"8358",2008,6,14,12.3291666666667,0
"8359",2009,6,14,5.78116666666667,24.98
"8360",2010,6,14,11.1075416666667,0
"8361",2011,6,14,6.55975,0
"8362",2012,6,14,11.6386666666667,0
"8363",2013,6,14,15.38375,0
"8364",2014,6,14,7.37916666666667,0
"8365",2015,6,14,13.8152083333333,0
"8366",2016,6,14,4.85695833333333,NA
"8367",2017,6,14,9.16245833333333,0
"8368",2018,6,14,-2.10883333333333,2.9
"8369",2019,6,14,4.542375,10.4
"8370",2020,6,14,10.4,0.3
"8371",2021,6,14,14.5645416666667,0.1
"8372",2022,6,14,10.515875,0
"8373",1988,6,15,NA,NA
"8374",1989,6,15,9.07083333333333,0
"8375",1990,6,15,9.57083333333333,7.62
"8376",1991,6,15,4.14,1.524
"8377",1992,6,15,NA,NA
"8378",1993,6,15,NA,0
"8379",1994,6,15,6.23333333333333,5.842
"8380",1995,6,15,10.1375,1.778
"8381",1996,6,15,12.9210526315789,0
"8382",1997,6,15,3.27083333333333,15.494
"8383",1998,6,15,9.5625,1.524
"8384",1999,6,15,10.8708333333333,0
"8385",2000,6,15,12.1403333333333,1.524
"8386",2001,6,15,3.39166666666667,0
"8387",2002,6,15,9.82083333333333,2.54
"8388",2003,6,15,9.75833333333333,2.794
"8389",2004,6,15,14.1208333333333,NA
"8390",2005,6,15,13.8625,0
"8391",2006,6,15,4.43333333333333,0
"8392",2007,6,15,9.89583333333333,11.4
"8393",2008,6,15,10.7458333333333,2.25
"8394",2009,6,15,8.44129166666667,0.96
"8395",2010,6,15,13.28125,0.8
"8396",2011,6,15,8.01883333333333,0
"8397",2012,6,15,13.3068333333333,0
"8398",2013,6,15,12.27125,0.2
"8399",2014,6,15,5.846125,0
"8400",2015,6,15,11.8461666666667,2.9
"8401",2016,6,15,5.19883333333333,NA
"8402",2017,6,15,6.67666666666667,0
"8403",2018,6,15,-1.258125,0
"8404",2019,6,15,5.03625,0
"8405",2020,6,15,9.98333333333333,3.4
"8406",2021,6,15,14.62675,0
"8407",2022,6,15,8.733875,0.843
"8408",1988,6,16,NA,0
"8409",1989,6,16,6.79166666666667,0.254
"8410",1990,6,16,8.82083333333333,10.16
"8411",1991,6,16,3.13333333333333,0.254
"8412",1992,6,16,NA,NA
"8413",1993,6,16,12.4458333333333,0
"8414",1994,6,16,3.24166666666667,1.778
"8415",1995,6,16,7.2625,9.906
"8416",1996,6,16,16.0571428571429,0
"8417",1997,6,16,6.85,0.762
"8418",1998,6,16,7.97083333333333,0.254
"8419",1999,6,16,10.8208333333333,0
"8420",2000,6,16,11.44375,3.048
"8421",2001,6,16,10.1291666666667,1.27
"8422",2002,6,16,10.1416666666667,0
"8423",2003,6,16,9.6875,2.286
"8424",2004,6,16,15.7833333333333,NA
"8425",2005,6,16,12.6416666666667,1.27
"8426",2006,6,16,2.5,0
"8427",2007,6,16,11.2333333333333,0.06
"8428",2008,6,16,7.625,12.51
"8429",2009,6,16,11.7740416666667,0
"8430",2010,6,16,6.07329166666667,9.94
"8431",2011,6,16,9.86079166666667,0.8
"8432",2012,6,16,13.8929583333333,0.2
"8433",2013,6,16,9.45908333333333,9.5
"8434",2014,6,16,13.3741666666667,0
"8435",2015,6,16,10.1440416666667,0.1
"8436",2016,6,16,7.593125,NA
"8437",2017,6,16,4.72083333333333,0
"8438",2018,6,16,-0.565666666666667,0.8
"8439",2019,6,16,8.797,0.2
"8440",2020,6,16,9.15,0
"8441",2021,6,16,10.977125,0
"8442",2022,6,16,9.37608333333333,1.686
"8443",1988,6,17,NA,0
"8444",1989,6,17,5.49166666666667,6.604
"8445",1990,6,17,10.2041666666667,1.27
"8446",1991,6,17,10.65,0
"8447",1992,6,17,NA,NA
"8448",1993,6,17,9.1375,0
"8449",1994,6,17,4.2375,0.254
"8450",1995,6,17,6.79583333333333,4.826
